session_id,facility_id,facility_name,county,mentor_id,provider_id,provider_cadre,session_date,session_type,scenario,steps_expected,steps_done_correctly,teamwork_score,communication_score,guideline_adherence_score,overall_competence_level,followup_required,followup_type
S01350,F011,F011 Facility,Busia,M010,P029,nurse_midwife,2024-12-15,simulation_drill,eclampsia,15,15,5,2,2,advanced,False,none
S01351,F001,F001 Facility,Busia,M011,P120,nurse_midwife,2025-02-19,bedside_coaching,eclampsia,12,8,2,3,2,intermediate,True,none
S01352,F001,F001 Facility,Bungoma,M006,P025,nurse_midwife,2024-02-21,bedside_coaching,eclampsia,16,11,2,4,3,intermediate,True,none
S01353,F005,F005 Facility,Kakamega,M006,P067,clinical_officer,2025-05-28,bedside_coaching,PPH,15,5,2,3,5,beginner,True,repeat_drill
S01354,F016,F016 Facility,Machakos,M018,P079,nurse_midwife,2024-05-24,CME_session,PPH,12,6,2,4,5,beginner,True,repeat_drill
S01355,F011,F011 Facility,Machakos,M013,P078,clinical_officer,2024-10-10,CME_session,sepsis,9,5,4,3,2,beginner,True,repeat_drill
S01356,F001,F001 Facility,Machakos,M019,P063,clinical_officer,2024-12-15,CME_session,eclampsia,9,5,4,5,2,beginner,True,repeat_drill
S01357,F021,F021 Facility,Busia,M001,P067,nurse_midwife,2025-04-13,CME_session,routine_delivery,16,10,5,3,4,intermediate,True,none
S01358,F018,F018 Facility,Murang'a,M017,P003,clinical_officer,2024-09-28,simulation_drill,sepsis,10,9,2,2,5,advanced,False,none
S01359,F012,F012 Facility,Nairobi,M012,P036,clinical_officer,2024-12-22,simulation_drill,eclampsia,9,8,2,5,2,advanced,False,none
S01360,F012,F012 Facility,Busia,M010,P093,nurse_midwife,2025-03-03,CME_session,PPH,11,8,2,3,2,intermediate,True,none
S01361,F001,F001 Facility,Murang'a,M004,P090,clinical_officer,2024-02-28,CME_session,neonatal_resuscitation,8,8,5,5,4,advanced,False,none
S01362,F020,F020 Facility,Kisumu,M002,P072,clinical_officer,2024-01-12,simulation_drill,sepsis,12,11,3,2,3,advanced,False,none
S01363,F001,F001 Facility,Kakamega,M010,P072,nurse_midwife,2025-08-23,bedside_coaching,PPH,9,6,4,5,3,intermediate,True,none
S01364,F002,F002 Facility,Busia,M008,P018,nurse_midwife,2024-04-12,bedside_coaching,sepsis,11,9,3,4,3,intermediate,True,none
S01365,F020,F020 Facility,Busia,M012,P017,nurse_midwife,2025-06-03,simulation_drill,neonatal_resuscitation,14,12,4,5,4,advanced,False,none
S01366,F030,F030 Facility,Murang'a,M012,P042,clinical_officer,2024-12-28,bedside_coaching,eclampsia,10,10,3,4,2,advanced,False,none
S01367,F014,F014 Facility,Kisumu,M019,P105,nurse_midwife,2025-04-27,CME_session,neonatal_resuscitation,12,4,4,3,3,beginner,True,repeat_drill
S01368,F019,F019 Facility,Busia,M005,P120,nurse_midwife,2024-05-06,simulation_drill,eclampsia,10,4,5,2,3,beginner,True,repeat_drill
S01369,F005,F005 Facility,Machakos,M020,P093,clinical_officer,2024-03-01,CME_session,eclampsia,16,14,5,2,2,advanced,False,none
S01370,F021,F021 Facility,Kisumu,M004,P004,clinical_officer,2024-04-21,simulation_drill,sepsis,10,5,5,5,5,beginner,True,repeat_drill
S01371,F011,F011 Facility,Murang'a,M013,P025,clinical_officer,2025-04-26,simulation_drill,sepsis,10,7,4,3,2,intermediate,True,none
S01372,F015,F015 Facility,Kisumu,M017,P093,nurse_midwife,2024-09-30,CME_session,eclampsia,15,6,5,2,5,beginner,True,repeat_drill
S01373,F024,F024 Facility,Kakamega,M002,P098,clinical_officer,2024-03-31,CME_session,PPH,10,7,2,2,5,intermediate,True,none
S01374,F010,F010 Facility,Kisumu,M015,P099,clinical_officer,2024-07-22,bedside_coaching,PPH,13,8,2,4,2,intermediate,True,none
S01375,F030,F030 Facility,Nairobi,M013,P099,nurse_midwife,2025-07-28,bedside_coaching,neonatal_resuscitation,10,5,2,2,5,beginner,True,repeat_drill
S01376,F029,F029 Facility,Machakos,M002,P032,nurse_midwife,2024-03-13,CME_session,eclampsia,15,13,5,4,2,advanced,False,none
S01377,F026,F026 Facility,Murang'a,M003,P055,clinical_officer,2024-05-31,CME_session,eclampsia,14,10,2,2,2,intermediate,True,none
S01378,F002,F002 Facility,Kiambu,M009,P002,clinical_officer,2025-05-11,bedside_coaching,neonatal_resuscitation,16,10,5,2,3,intermediate,True,none
S01379,F029,F029 Facility,Kiambu,M009,P062,clinical_officer,2024-01-23,bedside_coaching,routine_delivery,15,6,3,3,3,beginner,True,repeat_drill
S01380,F017,F017 Facility,Kisumu,M008,P051,nurse_midwife,2024-07-22,simulation_drill,neonatal_resuscitation,11,6,5,5,3,beginner,True,repeat_drill
S01381,F030,F030 Facility,Nairobi,M014,P105,nurse_midwife,2024-05-05,CME_session,neonatal_resuscitation,15,7,4,3,2,beginner,True,repeat_drill
S01382,F017,F017 Facility,Bungoma,M020,P046,clinical_officer,2024-08-06,CME_session,neonatal_resuscitation,10,6,5,4,3,intermediate,True,none
S01383,F005,F005 Facility,Kakamega,M019,P008,nurse_midwife,2024-09-17,simulation_drill,sepsis,11,10,3,5,3,advanced,False,none
S01384,F029,F029 Facility,Kakamega,M007,P001,clinical_officer,2024-04-24,simulation_drill,neonatal_resuscitation,12,8,4,4,5,intermediate,True,none
S01385,F001,F001 Facility,Kiambu,M016,P101,nurse_midwife,2025-07-18,bedside_coaching,sepsis,11,10,4,5,5,advanced,False,none
S01386,F024,F024 Facility,Nairobi,M011,P090,clinical_officer,2024-05-07,simulation_drill,sepsis,15,8,2,5,2,beginner,True,repeat_drill
S01387,F014,F014 Facility,Kisumu,M014,P039,clinical_officer,2024-05-17,simulation_drill,eclampsia,13,4,2,4,5,beginner,True,repeat_drill
S01388,F022,F022 Facility,Kakamega,M001,P118,clinical_officer,2025-02-08,bedside_coaching,sepsis,10,4,5,5,5,beginner,True,repeat_drill
S01389,F012,F012 Facility,Kiambu,M010,P089,clinical_officer,2025-04-19,bedside_coaching,sepsis,11,6,3,3,5,beginner,True,repeat_drill
S01390,F023,F023 Facility,Bungoma,M018,P116,clinical_officer,2024-05-02,simulation_drill,PPH,14,8,4,4,5,beginner,True,repeat_drill
S01391,F016,F016 Facility,Bungoma,M009,P080,clinical_officer,2024-02-01,bedside_coaching,routine_delivery,15,8,3,4,2,beginner,True,repeat_drill
S01392,F024,F024 Facility,Kiambu,M012,P055,clinical_officer,2024-06-30,CME_session,eclampsia,9,8,5,2,3,advanced,False,none
S01393,F013,F013 Facility,Machakos,M001,P099,clinical_officer,2025-03-19,bedside_coaching,sepsis,12,11,3,3,3,advanced,False,none
S01394,F019,F019 Facility,Kisumu,M015,P072,clinical_officer,2024-06-09,CME_session,sepsis,8,6,3,2,4,intermediate,True,none
S01395,F030,F030 Facility,Kiambu,M002,P025,clinical_officer,2025-06-20,bedside_coaching,PPH,11,8,4,2,3,intermediate,True,none
S01396,F001,F001 Facility,Kiambu,M016,P063,nurse_midwife,2025-03-03,CME_session,neonatal_resuscitation,9,5,3,3,5,beginner,True,repeat_drill
S01397,F030,F030 Facility,Kakamega,M004,P043,clinical_officer,2025-06-28,CME_session,neonatal_resuscitation,15,10,5,3,4,intermediate,True,none
S01398,F001,F001 Facility,Nairobi,M002,P046,nurse_midwife,2024-04-03,simulation_drill,neonatal_resuscitation,16,5,2,5,5,beginner,True,repeat_drill
S01399,F024,F024 Facility,Bungoma,M004,P079,clinical_officer,2025-01-25,bedside_coaching,neonatal_resuscitation,15,13,3,3,3,advanced,False,none
S01400,F015,F015 Facility,Murang'a,M015,P106,clinical_officer,2025-03-24,bedside_coaching,PPH,11,4,3,2,2,beginner,True,repeat_drill
S01401,F016,F016 Facility,Busia,M012,P032,nurse_midwife,2025-08-14,bedside_coaching,neonatal_resuscitation,15,9,2,4,4,intermediate,True,none
S01402,F003,F003 Facility,Machakos,M019,P069,nurse_midwife,2024-06-28,bedside_coaching,eclampsia,15,10,2,3,4,intermediate,True,none
S01403,F006,F006 Facility,Kisumu,M020,P068,clinical_officer,2025-01-01,bedside_coaching,neonatal_resuscitation,9,5,5,5,2,beginner,True,repeat_drill
S01404,F001,F001 Facility,Kakamega,M018,P059,nurse_midwife,2024-04-11,simulation_drill,routine_delivery,15,11,2,5,2,intermediate,True,none
S01405,F007,F007 Facility,Kakamega,M007,P069,clinical_officer,2024-03-16,simulation_drill,PPH,9,5,2,3,2,beginner,True,repeat_drill
S01406,F004,F004 Facility,Kisumu,M005,P111,clinical_officer,2025-07-23,simulation_drill,PPH,11,8,4,5,2,intermediate,True,none
S01407,F017,F017 Facility,Bungoma,M010,P011,clinical_officer,2024-05-23,CME_session,neonatal_resuscitation,11,10,2,4,4,advanced,False,none
S01408,F015,F015 Facility,Kakamega,M012,P064,nurse_midwife,2024-09-11,simulation_drill,PPH,14,6,3,4,5,beginner,True,repeat_drill
S01409,F014,F014 Facility,Kisumu,M008,P025,clinical_officer,2025-01-19,simulation_drill,neonatal_resuscitation,11,10,2,4,2,advanced,False,none
S01410,F015,F015 Facility,Bungoma,M019,P119,nurse_midwife,2025-04-19,CME_session,sepsis,11,6,4,5,5,beginner,True,repeat_drill
S01411,F024,F024 Facility,Bungoma,M020,P094,clinical_officer,2025-01-27,CME_session,routine_delivery,15,8,2,4,5,beginner,True,repeat_drill
S01412,F014,F014 Facility,Kisumu,M007,P089,clinical_officer,2025-06-22,bedside_coaching,routine_delivery,10,5,5,4,2,beginner,True,repeat_drill
S01413,F004,F004 Facility,Nairobi,M003,P065,clinical_officer,2024-05-22,CME_session,sepsis,13,7,4,2,2,beginner,True,repeat_drill
S01414,F006,F006 Facility,Machakos,M008,P042,clinical_officer,2025-05-02,CME_session,routine_delivery,8,7,2,3,4,advanced,False,none
S01415,F005,F005 Facility,Bungoma,M018,P024,clinical_officer,2025-02-09,simulation_drill,sepsis,10,7,5,2,5,intermediate,True,none
S01416,F005,F005 Facility,Kisumu,M016,P094,nurse_midwife,2025-02-17,simulation_drill,PPH,8,6,2,4,5,intermediate,True,none
S01417,F023,F023 Facility,Nairobi,M006,P032,nurse_midwife,2024-07-17,bedside_coaching,sepsis,14,9,3,5,4,intermediate,True,none
S01418,F022,F022 Facility,Kakamega,M016,P028,nurse_midwife,2024-03-12,simulation_drill,eclampsia,8,6,2,3,5,intermediate,True,none
S01419,F006,F006 Facility,Machakos,M003,P063,clinical_officer,2024-04-07,CME_session,routine_delivery,9,7,3,3,5,intermediate,True,none
S01420,F008,F008 Facility,Murang'a,M020,P092,clinical_officer,2025-07-05,bedside_coaching,eclampsia,12,10,4,4,5,intermediate,True,none
S01421,F019,F019 Facility,Machakos,M014,P018,clinical_officer,2024-06-04,CME_session,routine_delivery,11,6,5,5,3,beginner,True,repeat_drill
S01422,F019,F019 Facility,Nairobi,M013,P055,nurse_midwife,2024-08-03,CME_session,routine_delivery,15,8,2,3,3,beginner,True,repeat_drill
S01423,F017,F017 Facility,Nairobi,M016,P008,clinical_officer,2024-01-22,CME_session,eclampsia,8,4,2,4,2,beginner,True,repeat_drill
S01424,F015,F015 Facility,Murang'a,M006,P030,nurse_midwife,2024-07-25,CME_session,PPH,11,7,4,4,4,intermediate,True,none
S01425,F022,F022 Facility,Busia,M011,P021,nurse_midwife,2025-06-26,CME_session,neonatal_resuscitation,13,7,5,3,4,beginner,True,repeat_drill
S01426,F001,F001 Facility,Bungoma,M005,P018,nurse_midwife,2025-04-06,CME_session,PPH,15,5,2,3,2,beginner,True,repeat_drill
S01427,F008,F008 Facility,Kakamega,M008,P078,nurse_midwife,2024-03-26,bedside_coaching,eclampsia,14,9,3,4,3,intermediate,True,none
S01428,F027,F027 Facility,Murang'a,M002,P106,nurse_midwife,2024-04-30,simulation_drill,routine_delivery,10,8,2,4,3,intermediate,True,none
S01429,F021,F021 Facility,Bungoma,M002,P032,nurse_midwife,2024-02-28,bedside_coaching,sepsis,12,8,2,3,4,intermediate,True,none
S01430,F014,F014 Facility,Nairobi,M012,P051,nurse_midwife,2024-05-28,simulation_drill,sepsis,14,5,4,5,3,beginner,True,repeat_drill
S01431,F014,F014 Facility,Busia,M002,P056,clinical_officer,2025-05-23,simulation_drill,sepsis,10,6,4,3,5,intermediate,True,none
S01432,F013,F013 Facility,Busia,M010,P083,nurse_midwife,2024-04-14,CME_session,PPH,8,5,3,2,5,intermediate,True,none
S01433,F030,F030 Facility,Machakos,M019,P099,clinical_officer,2024-09-07,CME_session,neonatal_resuscitation,11,10,3,2,4,advanced,False,none
S01434,F014,F014 Facility,Bungoma,M008,P117,clinical_officer,2024-06-24,bedside_coaching,sepsis,16,5,4,5,4,beginner,True,repeat_drill
S01435,F029,F029 Facility,Machakos,M008,P084,nurse_midwife,2024-07-18,bedside_coaching,PPH,16,5,2,2,4,beginner,True,repeat_drill
S01436,F021,F021 Facility,Bungoma,M004,P001,nurse_midwife,2024-04-09,CME_session,routine_delivery,8,7,4,2,2,advanced,False,none
S01437,F020,F020 Facility,Busia,M014,P019,clinical_officer,2024-04-14,bedside_coaching,sepsis,10,8,4,3,2,intermediate,True,none
S01438,F012,F012 Facility,Murang'a,M012,P108,clinical_officer,2024-06-10,simulation_drill,routine_delivery,13,8,5,4,3,intermediate,True,none
S01439,F009,F009 Facility,Busia,M011,P070,nurse_midwife,2025-08-18,CME_session,neonatal_resuscitation,12,7,5,4,5,beginner,True,repeat_drill
S01440,F011,F011 Facility,Kiambu,M012,P049,nurse_midwife,2024-04-22,bedside_coaching,PPH,16,9,3,3,4,beginner,True,repeat_drill
S01441,F022,F022 Facility,Busia,M004,P089,clinical_officer,2024-05-09,bedside_coaching,eclampsia,16,14,4,3,3,advanced,False,none
S01442,F029,F029 Facility,Nairobi,M004,P040,nurse_midwife,2024-02-09,CME_session,eclampsia,16,6,4,3,2,beginner,True,repeat_drill
S01443,F001,F001 Facility,Machakos,M010,P021,clinical_officer,2025-08-10,CME_session,routine_delivery,16,13,2,5,3,intermediate,True,none
S01444,F029,F029 Facility,Kisumu,M016,P085,nurse_midwife,2025-08-23,CME_session,sepsis,11,7,4,2,5,intermediate,True,none
S01445,F003,F003 Facility,Bungoma,M005,P016,clinical_officer,2025-06-24,CME_session,routine_delivery,9,5,2,5,3,beginner,True,repeat_drill
S01446,F013,F013 Facility,Bungoma,M009,P097,nurse_midwife,2024-06-13,simulation_drill,eclampsia,14,13,4,4,4,advanced,False,none
S01447,F013,F013 Facility,Kiambu,M011,P039,clinical_officer,2025-04-14,simulation_drill,PPH,9,9,5,2,4,advanced,False,none
S01448,F020,F020 Facility,Kakamega,M003,P047,nurse_midwife,2025-01-30,simulation_drill,neonatal_resuscitation,12,11,4,2,3,advanced,False,none
S01449,F003,F003 Facility,Murang'a,M017,P015,clinical_officer,2025-04-29,simulation_drill,neonatal_resuscitation,10,6,2,4,5,intermediate,True,none
S01450,F027,F027 Facility,Kiambu,M005,P056,nurse_midwife,2025-04-22,bedside_coaching,routine_delivery,8,5,4,2,5,intermediate,True,none
S01451,F029,F029 Facility,Kakamega,M010,P005,nurse_midwife,2024-12-10,CME_session,neonatal_resuscitation,8,7,4,4,2,advanced,False,none
S01452,F024,F024 Facility,Machakos,M005,P080,clinical_officer,2024-06-12,CME_session,routine_delivery,16,7,2,2,5,beginner,True,repeat_drill
S01453,F030,F030 Facility,Bungoma,M016,P021,clinical_officer,2025-06-21,CME_session,eclampsia,12,12,3,4,4,advanced,False,none
S01454,F016,F016 Facility,Kakamega,M004,P097,nurse_midwife,2024-07-30,bedside_coaching,neonatal_resuscitation,16,11,3,3,4,intermediate,True,none
S01455,F012,F012 Facility,Machakos,M003,P065,clinical_officer,2024-04-24,bedside_coaching,routine_delivery,11,10,4,5,5,advanced,False,none
S01456,F025,F025 Facility,Kisumu,M005,P097,nurse_midwife,2024-11-13,CME_session,sepsis,14,14,5,2,5,advanced,False,none
S01457,F005,F005 Facility,Kisumu,M012,P108,nurse_midwife,2024-07-13,simulation_drill,neonatal_resuscitation,15,14,4,5,3,advanced,False,none
S01458,F014,F014 Facility,Busia,M007,P088,clinical_officer,2024-01-13,bedside_coaching,eclampsia,14,6,4,4,4,beginner,True,repeat_drill
S01459,F015,F015 Facility,Machakos,M012,P042,clinical_officer,2025-02-03,CME_session,routine_delivery,15,7,5,4,2,beginner,True,repeat_drill
S01460,F004,F004 Facility,Kakamega,M007,P092,nurse_midwife,2025-02-11,simulation_drill,routine_delivery,16,13,5,2,2,intermediate,True,none
S01461,F010,F010 Facility,Kakamega,M019,P074,clinical_officer,2025-05-22,CME_session,PPH,15,6,4,4,4,beginner,True,repeat_drill
S01462,F020,F020 Facility,Kisumu,M002,P113,clinical_officer,2025-04-09,bedside_coaching,PPH,14,6,4,2,3,beginner,True,repeat_drill
S01463,F030,F030 Facility,Bungoma,M011,P109,nurse_midwife,2025-01-05,simulation_drill,routine_delivery,12,10,3,3,3,intermediate,True,none
S01464,F015,F015 Facility,Bungoma,M002,P042,clinical_officer,2024-07-03,simulation_drill,routine_delivery,15,9,5,4,4,intermediate,True,none
S01465,F027,F027 Facility,Murang'a,M013,P080,nurse_midwife,2025-04-24,bedside_coaching,routine_delivery,10,7,3,4,4,intermediate,True,none
S01466,F021,F021 Facility,Machakos,M019,P102,nurse_midwife,2025-06-13,simulation_drill,neonatal_resuscitation,10,9,4,4,5,advanced,False,none
S01467,F002,F002 Facility,Nairobi,M016,P031,nurse_midwife,2024-05-23,CME_session,sepsis,14,14,3,2,4,advanced,False,none
S01468,F024,F024 Facility,Bungoma,M009,P007,clinical_officer,2025-02-21,simulation_drill,routine_delivery,11,6,3,5,2,beginner,True,repeat_drill
S01469,F030,F030 Facility,Machakos,M014,P032,nurse_midwife,2024-01-21,CME_session,routine_delivery,16,12,5,5,3,intermediate,True,none
S01470,F012,F012 Facility,Kakamega,M009,P069,nurse_midwife,2025-03-01,CME_session,eclampsia,8,6,2,4,3,intermediate,True,none
S01471,F006,F006 Facility,Kiambu,M007,P015,clinical_officer,2025-04-19,bedside_coaching,eclampsia,10,8,5,4,3,intermediate,True,none
S01472,F016,F016 Facility,Busia,M015,P045,nurse_midwife,2024-10-06,simulation_drill,sepsis,10,6,4,2,4,intermediate,True,none
S01473,F018,F018 Facility,Nairobi,M014,P114,clinical_officer,2025-03-27,simulation_drill,neonatal_resuscitation,13,7,4,5,4,beginner,True,repeat_drill
S01474,F007,F007 Facility,Kakamega,M007,P024,clinical_officer,2024-12-19,bedside_coaching,routine_delivery,8,7,3,3,3,advanced,False,none
S01475,F027,F027 Facility,Kiambu,M018,P024,nurse_midwife,2025-07-12,simulation_drill,routine_delivery,15,5,4,2,3,beginner,True,repeat_drill
S01476,F007,F007 Facility,Kakamega,M020,P102,nurse_midwife,2024-08-04,bedside_coaching,sepsis,15,12,3,4,4,intermediate,True,none
S01477,F011,F011 Facility,Kakamega,M014,P063,nurse_midwife,2024-08-02,CME_session,eclampsia,8,8,3,2,2,advanced,False,none
S01478,F020,F020 Facility,Bungoma,M009,P058,clinical_officer,2025-06-17,CME_session,eclampsia,15,12,3,4,5,intermediate,True,none
S01479,F013,F013 Facility,Murang'a,M006,P116,nurse_midwife,2024-07-04,bedside_coaching,PPH,16,14,5,5,5,advanced,False,none
S01480,F015,F015 Facility,Busia,M010,P024,clinical_officer,2024-03-02,bedside_coaching,sepsis,11,6,2,3,3,beginner,True,repeat_drill
S01481,F014,F014 Facility,Kiambu,M009,P112,clinical_officer,2024-08-24,bedside_coaching,eclampsia,8,8,3,2,2,advanced,False,none
S01482,F029,F029 Facility,Kisumu,M005,P010,clinical_officer,2025-08-23,simulation_drill,eclampsia,12,7,3,5,5,beginner,True,repeat_drill
S01483,F007,F007 Facility,Kiambu,M019,P112,clinical_officer,2025-08-10,simulation_drill,sepsis,12,9,4,2,2,intermediate,True,none
S01484,F018,F018 Facility,Kisumu,M001,P024,nurse_midwife,2024-04-04,bedside_coaching,eclampsia,16,4,2,2,5,beginner,True,repeat_drill
S01485,F003,F003 Facility,Machakos,M002,P015,clinical_officer,2024-08-24,bedside_coaching,routine_delivery,12,8,5,3,2,intermediate,True,none
S01486,F025,F025 Facility,Nairobi,M005,P062,nurse_midwife,2025-06-16,simulation_drill,PPH,14,10,5,4,4,intermediate,True,none
S01487,F028,F028 Facility,Kisumu,M009,P107,clinical_officer,2024-10-22,CME_session,PPH,14,7,4,3,5,beginner,True,repeat_drill
S01488,F001,F001 Facility,Bungoma,M004,P097,clinical_officer,2024-09-24,CME_session,PPH,13,12,4,3,2,advanced,False,none
S01489,F015,F015 Facility,Busia,M005,P119,nurse_midwife,2025-08-15,simulation_drill,eclampsia,10,9,4,5,5,advanced,False,none
S01490,F004,F004 Facility,Kakamega,M015,P025,nurse_midwife,2025-04-08,bedside_coaching,eclampsia,12,7,2,5,5,beginner,True,repeat_drill
S01491,F024,F024 Facility,Bungoma,M001,P002,nurse_midwife,2025-06-15,CME_session,neonatal_resuscitation,15,10,5,5,5,intermediate,True,none
S01492,F019,F019 Facility,Kisumu,M013,P004,clinical_officer,2024-03-30,simulation_drill,neonatal_resuscitation,11,8,2,4,5,intermediate,True,none
S01493,F013,F013 Facility,Kisumu,M012,P049,nurse_midwife,2024-07-07,CME_session,neonatal_resuscitation,10,6,5,2,2,intermediate,True,none
S01494,F007,F007 Facility,Kiambu,M015,P014,nurse_midwife,2024-10-20,CME_session,neonatal_resuscitation,12,9,3,5,2,intermediate,True,none
S01495,F019,F019 Facility,Bungoma,M015,P041,nurse_midwife,2025-04-15,CME_session,routine_delivery,8,6,5,4,3,intermediate,True,none
S01496,F006,F006 Facility,Kiambu,M014,P053,clinical_officer,2025-03-30,bedside_coaching,routine_delivery,15,12,2,3,2,intermediate,True,none
S01497,F023,F023 Facility,Kiambu,M014,P065,clinical_officer,2024-05-08,bedside_coaching,eclampsia,14,9,3,5,2,intermediate,True,none
S01498,F018,F018 Facility,Kiambu,M020,P115,clinical_officer,2025-01-07,bedside_coaching,eclampsia,11,7,5,3,5,intermediate,True,none
S01499,F027,F027 Facility,Kiambu,M004,P093,clinical_officer,2025-04-20,bedside_coaching,eclampsia,16,10,3,2,3,intermediate,True,none
S01500,F013,F013 Facility,Busia,M014,P009,clinical_officer,2025-04-18,CME_session,sepsis,8,7,2,5,4,advanced,False,none
